Date,Flow,Flag
2/23/2007,128,A
2/24/2007,121,A
2/25/2007,104,A
2/26/2007,116,A
2/27/2007,114,A
2/28/2007,115,A
3/1/2007,101,A
3/2/2007,103,A
3/3/2007,100,A
3/4/2007,103,A
3/5/2007,109,A
3/6/2007,111,A
3/7/2007,118,A
3/8/2007,144,A
3/9/2007,140,A
3/10/2007,138,A
3/11/2007,145,A
3/12/2007,149,A
3/13/2007,173,A
3/14/2007,211,A
3/15/2007,264,A
3/16/2007,259,A
3/17/2007,245,A
3/18/2007,278,A
3/19/2007,309,A
3/20/2007,302,A
3/21/2007,300,A
3/22/2007,260,A
3/23/2007,253,A
3/24/2007,260,A
3/25/2007,243,A
3/26/2007,230,A
3/27/2007,252,A
3/28/2007,297,A
3/29/2007,241,A
3/30/2007,215,A
3/31/2007,202,A
4/1/2007,204,A
4/2/2007,210,A
4/3/2007,224,A
4/4/2007,232,A
4/5/2007,289,A
4/6/2007,317,A
4/7/2007,314,A
4/8/2007,327,A
4/9/2007,329,A
4/10/2007,314,A
4/11/2007,252,A
4/12/2007,246,A
4/13/2007,222,A
4/14/2007,195,A
4/15/2007,191,A
4/16/2007,204,A
4/17/2007,219,A
4/18/2007,211,A
4/19/2007,202,A
4/20/2007,204,A
4/21/2007,230,A
4/22/2007,222,A
4/23/2007,208,A
4/24/2007,204,A
4/25/2007,195,A
4/26/2007,185,A
4/27/2007,205,A
4/28/2007,251,A
4/29/2007,334,A
4/30/2007,392,A
5/1/2007,420,A
5/2/2007,401,A
5/3/2007,390,A
5/4/2007,362,A
5/5/2007,331,A
5/6/2007,301,A
5/7/2007,254,A
5/8/2007,258,A
5/9/2007,249,A
5/10/2007,240,A
5/11/2007,262,A
5/12/2007,289,A
5/13/2007,395,A
5/14/2007,629,A
5/15/2007,837,A
5/16/2007,741,A
5/17/2007,643,A
5/18/2007,620,A
5/19/2007,626,A
5/20/2007,544,A
5/21/2007,489,A
5/22/2007,532,A
5/23/2007,463,A
5/24/2007,367,A
5/25/2007,301,A
5/26/2007,254,A
5/27/2007,229,A
5/28/2007,222,A
5/29/2007,239,A
5/30/2007,242,A
5/31/2007,210,A
6/1/2007,187,A
6/2/2007,177,A
6/3/2007,171,A
6/4/2007,168,A
6/5/2007,169,A
6/6/2007,182,A
6/7/2007,210,A
6/8/2007,180,A
6/9/2007,147,A
6/10/2007,130,A
6/11/2007,125,A
6/12/2007,136,A
6/13/2007,207,A
6/14/2007,139,A
6/15/2007,115,A
6/16/2007,101,A
6/17/2007,86.9,A
6/18/2007,76.1,A
6/19/2007,73.5,A
6/20/2007,65.4,A
6/21/2007,63.9,A
6/22/2007,63.8,A
6/23/2007,58.2,A
6/24/2007,53.3,A
6/25/2007,50.3,A
6/26/2007,50.9,A
6/27/2007,48.9,A
6/28/2007,43.7,A
6/29/2007,36.3,A
6/30/2007,28.4,A
7/1/2007,28.6,A
7/2/2007,27.3,A
7/3/2007,28.5,A
7/4/2007,29.3,A
7/5/2007,30,A
7/6/2007,31.8,A
7/7/2007,31.7,A
7/8/2007,30.1,A
7/9/2007,33.2,A
7/10/2007,32.8,A
7/11/2007,35.3,A
7/12/2007,57.4,A
7/13/2007,49.5,A
7/14/2007,51.6,A
7/15/2007,50.7,A
7/16/2007,48,A
7/17/2007,48.5,A
7/18/2007,50.4,A
7/19/2007,54.7,A
7/20/2007,57.9,A
7/21/2007,65.9,A
7/22/2007,103,A
7/23/2007,121,A:e
7/24/2007,109,A:e
7/25/2007,97.1,A:e
7/26/2007,77.6,A
7/27/2007,95,A:e
7/28/2007,143,A:e
7/29/2007,111,A:e
7/30/2007,86,A:e
7/31/2007,62.4,A
8/1/2007,61.6,A
8/2/2007,58.3,A
8/3/2007,61.4,A
8/4/2007,65.8,A
8/5/2007,60.1,A
8/6/2007,80.1,A:e
8/7/2007,80,A:e
8/8/2007,85.4,A
8/9/2007,79.8,A
8/10/2007,77,A
8/11/2007,73.9,A
8/12/2007,73.7,A
8/13/2007,81.8,A
8/14/2007,75.7,A
8/15/2007,72.4,A
8/16/2007,72.3,A
8/17/2007,74.2,A
8/18/2007,86,A
8/19/2007,86,A
8/20/2007,85.8,A
8/21/2007,78.2,A
8/22/2007,70.9,A
8/23/2007,72,A
8/24/2007,78.7,A
8/25/2007,78.6,A
8/26/2007,79,A
8/27/2007,93,A
8/28/2007,102,A
8/29/2007,93.8,A
8/30/2007,90.8,A
8/31/2007,88.7,A
9/1/2007,99.6,A
9/2/2007,94.6,A
9/3/2007,98.6,A
9/4/2007,92.8,A
9/5/2007,96.1,A
9/6/2007,109,A
9/7/2007,97.1,A
9/8/2007,94.8,A
9/9/2007,92.3,A
9/10/2007,83.9,A
9/11/2007,76.8,A:e
9/12/2007,72.6,A:e
9/13/2007,62.9,A
9/14/2007,64.5,A
9/15/2007,67.9,A
9/16/2007,71.3,A
9/17/2007,160,A
9/18/2007,101,A
9/19/2007,90,A
9/20/2007,86.3,A
9/21/2007,85.9,A
9/22/2007,99.6,A
9/23/2007,290,A
9/24/2007,212,A
9/25/2007,163,A
9/26/2007,138,A
9/27/2007,133,A
9/28/2007,129,A
9/29/2007,124,A
9/30/2007,118,A
10/1/2007,142,A
10/2/2007,171,A
10/3/2007,145,A
10/4/2007,135,A
10/5/2007,151,A
10/6/2007,164,A
10/7/2007,154,A
10/8/2007,133,A
10/9/2007,132,A
10/10/2007,129,A
10/11/2007,125,A
10/12/2007,133,A
10/13/2007,140,A
10/14/2007,141,A
10/15/2007,143,A
10/16/2007,141,A
10/17/2007,145,A
10/18/2007,145,A
10/19/2007,140,A
10/20/2007,141,A
10/21/2007,150,A
10/22/2007,130,A
10/23/2007,119,A
10/24/2007,118,A
10/25/2007,119,A
10/26/2007,122,A
10/27/2007,120,A
10/28/2007,118,A
10/29/2007,117,A
10/30/2007,118,A
10/31/2007,119,A
11/1/2007,119,A
11/2/2007,119,A
11/3/2007,117,A
11/4/2007,115,A
11/5/2007,114,A
11/6/2007,113,A
11/7/2007,113,A
11/8/2007,111,A
11/9/2007,109,A
11/10/2007,110,A
11/11/2007,110,A
11/12/2007,109,A
11/13/2007,109,A
11/14/2007,108,A
11/15/2007,104,A
11/16/2007,106,A
11/17/2007,108,A
11/18/2007,107,A
11/19/2007,106,A
11/20/2007,105,A
11/21/2007,105,A
11/22/2007,89.5,A
11/23/2007,98.9,A
11/24/2007,94.5,A
11/25/2007,96.6,A
11/26/2007,97,A
11/27/2007,96.8,A
11/28/2007,101,A
11/29/2007,90.8,A
11/30/2007,103,A
12/1/2007,174,A
12/2/2007,124,A
12/3/2007,104,A
12/4/2007,110,A
12/5/2007,110,A
12/6/2007,111,A
12/7/2007,151,A
12/8/2007,140,A
12/9/2007,118,A
12/10/2007,105,A
12/11/2007,114,A
12/12/2007,104,A
12/13/2007,96,A
12/14/2007,103,A
12/15/2007,88.5,A
12/16/2007,92.7,A:e
12/17/2007,91,A:e
12/18/2007,91,A:e
12/19/2007,92.7,A:e
12/20/2007,91.4,A:e
12/21/2007,92.4,A:e
12/22/2007,91,A:e
12/23/2007,91,A:e
12/24/2007,91,A:e
12/25/2007,91.4,A:e
12/26/2007,89.5,A:e
12/27/2007,90.2,A:e
12/28/2007,87.9,A:e
12/29/2007,89.2,A:e
12/30/2007,88.9,A:e
12/31/2007,88.6,A:e
1/1/2008,87.3,A:e
1/2/2008,86.4,A:e
1/3/2008,87,A:e
1/4/2008,87.9,A:e
1/5/2008,89.5,A:e
1/6/2008,87.6,A:e
1/7/2008,87.6,A:e
1/8/2008,83.5,A:e
1/9/2008,84,A:e
1/10/2008,82.4,A:e
1/11/2008,80.9,A:e
1/12/2008,80.5,A:e
1/13/2008,79.9,A:e
1/14/2008,78.3,A:e
1/15/2008,78.3,A:e
1/16/2008,74.1,A:e
1/17/2008,74.8,A:e
1/18/2008,74.1,A:e
1/19/2008,72.5,A:e
1/20/2008,73.5,A:e
1/21/2008,74.4,A:e
1/22/2008,72.2,A:e
1/23/2008,71.9,A:e
1/24/2008,70.6,A:e
1/25/2008,70.3,A:e
1/26/2008,69.6,A:e
1/27/2008,69.3,A:e
1/28/2008,70.1,A:e
1/29/2008,68.1,A:e
1/30/2008,68.9,A:e
1/31/2008,68.1,A:e
2/1/2008,65.8,A:e
2/2/2008,66.9,A:e
2/3/2008,64.2,A:e
2/4/2008,66.1,A:e
2/5/2008,65,A:e
2/6/2008,63.8,A:e
2/7/2008,60.3,A:e
2/8/2008,65.8,A:e
2/9/2008,78.7,A:e
2/10/2008,90,A
2/11/2008,89.2,A
2/12/2008,91,A
2/13/2008,94.7,A
2/14/2008,111,A
2/15/2008,97.8,A
2/16/2008,92.7,A
2/17/2008,91.4,A
2/18/2008,84,A
2/19/2008,87.4,A
2/20/2008,90.8,A
2/21/2008,94.7,A
2/22/2008,102,A
2/23/2008,118,A
2/24/2008,110,A
2/25/2008,164,A
2/26/2008,112,A
2/27/2008,99.8,A
2/28/2008,112,A
2/29/2008,112,A
3/1/2008,119,A
3/2/2008,129,A
3/3/2008,91.5,A
3/4/2008,99.5,A
3/5/2008,92.7,A
3/6/2008,86.3,A
3/7/2008,91.5,A
3/8/2008,94.9,A
3/9/2008,91.8,A
3/10/2008,91.8,A
3/11/2008,87.9,A
3/12/2008,94.5,A
3/13/2008,90.4,A
3/14/2008,104,A
3/15/2008,94.6,A
3/16/2008,94.4,A
3/17/2008,96.9,A
3/18/2008,89.2,A
3/19/2008,92.4,A
3/20/2008,101,A
3/21/2008,99.6,A
3/22/2008,104,A
3/23/2008,98.6,A
3/24/2008,103,A
3/25/2008,113,A
3/26/2008,120,A
3/27/2008,153,A
3/28/2008,150,A
3/29/2008,138,A
3/30/2008,169,A
3/31/2008,214,A
4/1/2008,142,A
4/2/2008,140,A
4/3/2008,140,A
4/4/2008,124,A
4/5/2008,132,A
4/6/2008,125,A
4/7/2008,166,A
4/8/2008,149,A
4/9/2008,179,A
4/10/2008,221,A
4/11/2008,154,A
4/12/2008,122,A
4/13/2008,136,A
4/14/2008,161,A
4/15/2008,243,A
4/16/2008,365,A
4/17/2008,226,A
4/18/2008,188,A
4/19/2008,254,A
4/20/2008,383,A
4/21/2008,352,A
4/22/2008,319,A
4/23/2008,395,A
4/24/2008,438,A
4/25/2008,336,A
4/26/2008,283,A
4/27/2008,262,A
4/28/2008,321,A
4/29/2008,404,A
4/30/2008,521,A
5/1/2008,565,A
5/2/2008,392,A
5/3/2008,296,A
5/4/2008,277,A
5/5/2008,280,A
5/6/2008,466,A
5/7/2008,510,A
5/8/2008,747,A
5/9/2008,684,A
5/10/2008,725,A
5/11/2008,621,A
5/12/2008,698,A
5/13/2008,741,A
5/14/2008,639,A
5/15/2008,615,A
5/16/2008,613,A
5/17/2008,694,A
5/18/2008,899,A
5/19/2008,1010,A
5/20/2008,1230,A
5/21/2008,1550,A
5/22/2008,1380,A
5/23/2008,1070,A
5/24/2008,974,A
5/25/2008,810,A
5/26/2008,788,A
5/27/2008,896,A
5/28/2008,1060,A
5/29/2008,1110,A
5/30/2008,1250,A
5/31/2008,1320,A
6/1/2008,1430,A
6/2/2008,1750,A
6/3/2008,2010,A
6/4/2008,1780,A
6/5/2008,1440,A
6/6/2008,1260,A
6/7/2008,1320,A
6/8/2008,1530,A
6/9/2008,1330,A
6/10/2008,1310,A
6/11/2008,1350,A
6/12/2008,1170,A
6/13/2008,1010,A
6/14/2008,1010,A
6/15/2008,1050,A
6/16/2008,1110,A
6/17/2008,1100,A
6/18/2008,1080,A
6/19/2008,1080,A
6/20/2008,1020,A
6/21/2008,911,A
6/22/2008,847,A
6/23/2008,785,A
6/24/2008,714,A
6/25/2008,654,A
6/26/2008,643,A
6/27/2008,573,A
6/28/2008,529,A
6/29/2008,504,A
6/30/2008,476,A
7/1/2008,428,A
7/2/2008,399,A
7/3/2008,345,A
7/4/2008,322,A
7/5/2008,298,A
7/6/2008,315,A
7/7/2008,301,A
7/8/2008,279,A
7/9/2008,235,A
7/10/2008,200,A
7/11/2008,173,A
7/12/2008,154,A
7/13/2008,141,A
7/14/2008,132,A
7/15/2008,128,A
7/16/2008,115,A
7/17/2008,117,A
7/18/2008,113,A
7/19/2008,106,A
7/20/2008,94.3,A
7/21/2008,84.4,A
7/22/2008,85.3,A
7/23/2008,93.8,A
7/24/2008,108,A
7/25/2008,90.2,A
7/26/2008,90.3,A
7/27/2008,93.6,A
7/28/2008,87.8,A
7/29/2008,86.2,A
7/30/2008,79,A
7/31/2008,78.1,A
8/1/2008,77.3,A
8/2/2008,74.5,A
8/3/2008,73.5,A
8/4/2008,75.8,A
8/5/2008,79.6,A
8/6/2008,93.7,A
8/7/2008,129,A
8/8/2008,207,A
8/9/2008,228,A
8/10/2008,188,A
8/11/2008,171,A
8/12/2008,149,A
8/13/2008,135,A
8/14/2008,124,A
8/15/2008,118,A
8/16/2008,123,A
8/17/2008,129,A
8/18/2008,131,A
8/19/2008,123,A
8/20/2008,118,A
8/21/2008,109,A
8/22/2008,112,A
8/23/2008,111,A
8/24/2008,108,A
8/25/2008,111,A
8/26/2008,106,A
8/27/2008,111,A
8/28/2008,115,A
8/29/2008,114,A
8/30/2008,109,A
8/31/2008,187,A
9/1/2008,176,A
9/2/2008,124,A
9/3/2008,127,A
9/4/2008,128,A
9/5/2008,126,A
9/6/2008,125,A
9/7/2008,124,A
9/8/2008,120,A
9/9/2008,121,A
9/10/2008,140,A
9/11/2008,142,A
9/12/2008,154,A
9/13/2008,144,A
9/14/2008,130,A
9/15/2008,127,A
9/16/2008,128,A
9/17/2008,128,A
9/18/2008,129,A
9/19/2008,126,A
9/20/2008,125,A
9/21/2008,128,A
9/22/2008,127,A
9/23/2008,128,A
9/24/2008,122,A
9/25/2008,117,A
9/26/2008,116,A
9/27/2008,113,A
9/28/2008,111,A
9/29/2008,115,A
9/30/2008,119,A
10/1/2008,127,A
10/2/2008,119,A
10/3/2008,112,A
10/4/2008,119,A
10/5/2008,155,A
10/6/2008,169,A
10/7/2008,142,A
10/8/2008,139,A
10/9/2008,137,A
10/10/2008,134,A
10/11/2008,136,A
10/12/2008,142,A
10/13/2008,141,A
10/14/2008,143,A
10/15/2008,144,A
10/16/2008,143,A
10/17/2008,142,A
10/18/2008,142,A
10/19/2008,139,A
10/20/2008,137,A
10/21/2008,139,A
10/22/2008,137,A
10/23/2008,130,A
10/24/2008,131,A
10/25/2008,130,A
10/26/2008,127,A
10/27/2008,127,A
10/28/2008,127,A
10/29/2008,127,A
10/30/2008,129,A
10/31/2008,128,A
11/1/2008,128,A
11/2/2008,129,A
11/3/2008,129,A
11/4/2008,129,A
11/5/2008,144,A
11/6/2008,131,A
11/7/2008,123,A
11/8/2008,145,A
11/9/2008,142,A
11/10/2008,137,A
11/11/2008,144,A
11/12/2008,138,A
11/13/2008,134,A
11/14/2008,131,A
11/15/2008,120,A
11/16/2008,127,A
11/17/2008,131,A
11/18/2008,125,A
11/19/2008,124,A
11/20/2008,121,A
11/21/2008,119,A
11/22/2008,115,A
11/23/2008,116,A
11/24/2008,113,A
11/25/2008,108,A
11/26/2008,121,A
11/27/2008,133,A
11/28/2008,168,A
11/29/2008,136,A
11/30/2008,129,A
12/1/2008,127,A
12/2/2008,124,A
12/3/2008,123,A
12/4/2008,121,A
12/5/2008,110,A
12/6/2008,119,A
12/7/2008,115,A
12/8/2008,119,A
12/9/2008,119,A
12/10/2008,101,A
12/11/2008,113,A
12/12/2008,114,A
12/13/2008,121,A
12/14/2008,119,A
12/15/2008,91.6,A:e
12/16/2008,117,A:e
12/17/2008,119,A:e
12/18/2008,119,A
12/19/2008,115,A
12/20/2008,113,A
12/21/2008,109,A:e
12/22/2008,118,A:e
12/23/2008,113,A:e
12/24/2008,107,A:e
12/25/2008,115,A:e
12/26/2008,104,A:e
12/27/2008,95.2,A:e
12/28/2008,108,A:e
12/29/2008,107,A:e
12/30/2008,107,A:e
12/31/2008,109,A:e
1/1/2009,109,A:e
1/2/2009,109,A:e
1/3/2009,109,A:e
1/4/2009,105,A:e
1/5/2009,109,A:e
1/6/2009,111,A:e
1/7/2009,111,A:e
1/8/2009,112,A:e
1/9/2009,110,A:e
1/10/2009,107,A:e
1/11/2009,108,A:e
1/12/2009,107,A:e
1/13/2009,108,A:e
1/14/2009,107,A:e
1/15/2009,107,A:e
1/16/2009,106,A:e
1/17/2009,103,A:e
1/18/2009,105,A:e
1/19/2009,106,A:e
1/20/2009,103,A:e
1/21/2009,106,A:e
1/22/2009,103,A:e
1/23/2009,103,A:e
1/24/2009,104,A:e
1/25/2009,102,A:e
1/26/2009,103,A:e
1/27/2009,97,A:e
1/28/2009,83.3,A:e
1/29/2009,96.2,A:e
1/30/2009,93.4,A:e
1/31/2009,93.4,A:e
2/1/2009,91.9,A:e
2/2/2009,91,A
2/3/2009,95.4,A
2/4/2009,90.1,A
2/5/2009,89.6,A
2/6/2009,96,A
2/7/2009,94.3,A
2/8/2009,98.7,A
2/9/2009,102,A
2/10/2009,95,A
2/11/2009,88.2,A
2/12/2009,88.8,A
2/13/2009,100,A
2/14/2009,94.1,A
2/15/2009,85.3,A
2/16/2009,96.8,A
2/17/2009,98.5,A
2/18/2009,93.8,A
2/19/2009,88.9,A
2/20/2009,85,A
2/21/2009,88.2,A
2/22/2009,91.5,A
2/23/2009,113,A
2/24/2009,171,A
2/25/2009,143,A
2/26/2009,131,A
2/27/2009,118,A
2/28/2009,91.8,A
3/1/2009,101,A
3/2/2009,107,A
3/3/2009,118,A
3/4/2009,129,A
3/5/2009,116,A
3/6/2009,108,A
3/7/2009,109,A
3/8/2009,98.5,A
3/9/2009,102,A
3/10/2009,104,A
3/11/2009,91.6,A
3/12/2009,111,A
3/13/2009,109,A
3/14/2009,97.6,A
3/15/2009,98.8,A
3/16/2009,101,A
3/17/2009,108,A
3/18/2009,120,A
3/19/2009,126,A
3/20/2009,139,A
3/21/2009,150,A
3/22/2009,153,A
3/23/2009,162,A
3/24/2009,146,A
3/25/2009,133,A
3/26/2009,131,A
3/27/2009,110,A
3/28/2009,117,A
3/29/2009,120,A
3/30/2009,124,A
3/31/2009,106,A
4/1/2009,131,A
4/2/2009,109,A
4/3/2009,140,A
4/4/2009,164,A
4/5/2009,120,A
4/6/2009,120,A
4/7/2009,130,A
4/8/2009,162,A
4/9/2009,228,A
4/10/2009,207,A
4/11/2009,241,A
4/12/2009,217,A
4/13/2009,177,A
4/14/2009,209,A
4/15/2009,209,A
4/16/2009,282,A
4/17/2009,208,A
4/18/2009,175,A
4/19/2009,164,A
4/20/2009,202,A
4/21/2009,303,A
4/22/2009,430,A
4/23/2009,500,A
4/24/2009,502,A
4/25/2009,507,A
4/26/2009,513,A
4/27/2009,374,A
4/28/2009,317,A
4/29/2009,310,A
4/30/2009,481,A
5/1/2009,600,A
5/2/2009,618,A
5/3/2009,650,A
5/4/2009,544,A
5/5/2009,478,A
5/6/2009,516,A
5/7/2009,728,A
5/8/2009,872,A
5/9/2009,792,A
5/10/2009,703,A
5/11/2009,826,A
5/12/2009,1050,A
5/13/2009,1130,A
5/14/2009,944,A
5/15/2009,885,A
5/16/2009,972,A
5/17/2009,1190,A
5/18/2009,1200,A
5/19/2009,1210,A
5/20/2009,1120,A
5/21/2009,914,A
5/22/2009,744,A
5/23/2009,871,A
5/24/2009,1160,A
5/25/2009,1350,A
5/26/2009,1140,A
5/27/2009,915,A
5/28/2009,692,A
5/29/2009,536,A
5/30/2009,520,A
5/31/2009,506,A
6/1/2009,485,A
6/2/2009,478,A
6/3/2009,603,A
6/4/2009,496,A
6/5/2009,434,A
6/6/2009,391,A
6/7/2009,361,A
6/8/2009,315,A
6/9/2009,259,A
6/10/2009,254,A
6/11/2009,293,A
6/12/2009,332,A
6/13/2009,249,A
6/14/2009,213,A
6/15/2009,196,A
6/16/2009,187,A
6/17/2009,185,A
6/18/2009,216,A
6/19/2009,226,A
6/20/2009,215,A
6/21/2009,277,A
6/22/2009,296,A
6/23/2009,238,A
6/24/2009,210,A
6/25/2009,189,A
6/26/2009,275,A
6/27/2009,349,A
6/28/2009,258,A
6/29/2009,228,A
6/30/2009,203,A
7/1/2009,184,A
7/2/2009,169,A
7/3/2009,180,A
7/4/2009,171,A
7/5/2009,156,A
7/6/2009,141,A
7/7/2009,120,A
7/8/2009,111,A
7/9/2009,98.8,A
7/10/2009,95,A
7/11/2009,94.1,A
7/12/2009,103,A
7/13/2009,91.8,A
7/14/2009,87.8,A
7/15/2009,82.7,A
7/16/2009,82.8,A
7/17/2009,82.6,A
7/18/2009,77,A
7/19/2009,74.1,A
7/20/2009,75.8,A
7/21/2009,80.9,A
7/22/2009,81.4,A
7/23/2009,76.3,A
7/24/2009,75.5,A
7/25/2009,73.6,A
7/26/2009,83.4,A
7/27/2009,134,A
7/28/2009,99.7,A
7/29/2009,94.4,A
7/30/2009,97.4,A
7/31/2009,94.2,A
8/1/2009,89.4,A
8/2/2009,83,A
8/3/2009,78.5,A
8/4/2009,78.7,A
8/5/2009,78.7,A
8/6/2009,80.3,A
8/7/2009,77.1,A
8/8/2009,73.1,A
8/9/2009,75.8,A
8/10/2009,74.1,A
8/11/2009,71.1,A
8/12/2009,72.1,A
8/13/2009,72.1,A
8/14/2009,80.1,A
8/15/2009,87.6,A
8/16/2009,89.1,A
8/17/2009,88.7,A
8/18/2009,88.4,A
8/19/2009,86,A
8/20/2009,79.9,A
8/21/2009,79.5,A
8/22/2009,84.2,A
8/23/2009,82.4,A
8/24/2009,86.5,A
8/25/2009,89.1,A
8/26/2009,88.7,A
8/27/2009,85.4,A
8/28/2009,84,A
8/29/2009,84.5,A
8/30/2009,88.8,A
8/31/2009,91.1,A
9/1/2009,92.5,A
9/2/2009,91.4,A
9/3/2009,90.1,A
9/4/2009,92.3,A
9/5/2009,91.7,A
9/6/2009,92.1,A
9/7/2009,89.3,A
9/8/2009,90.3,A
9/9/2009,90.9,A
9/10/2009,93.8,A
9/11/2009,95.5,A
9/12/2009,92.7,A
9/13/2009,92.1,A
9/14/2009,97.6,A
9/15/2009,101,A
9/16/2009,116,A
9/17/2009,119,A
9/18/2009,107,A
9/19/2009,100,A
9/20/2009,100,A
9/21/2009,106,A
9/22/2009,104,A
9/23/2009,108,A
9/24/2009,110,A
9/25/2009,111,A
9/26/2009,112,A
9/27/2009,110,A
9/28/2009,108,A
9/29/2009,101,A
9/30/2009,105,A
10/1/2009,101,A
10/2/2009,103,A
10/3/2009,103,A
10/4/2009,104,A
10/5/2009,111,A
10/6/2009,109,A
10/7/2009,107,A
10/8/2009,112,A
10/9/2009,113,A
10/10/2009,110,A
10/11/2009,112,A
10/12/2009,111,A
10/13/2009,111,A
10/14/2009,113,A
10/15/2009,127,A
10/16/2009,123,A
10/17/2009,115,A
10/18/2009,110,A
10/19/2009,107,A
10/20/2009,108,A
10/21/2009,112,A
10/22/2009,112,A
10/23/2009,111,A
10/24/2009,108,A
10/25/2009,108,A
10/26/2009,110,A
10/27/2009,109,A
10/28/2009,123,A
10/29/2009,122,A
10/30/2009,114,A
10/31/2009,113,A
11/1/2009,122,A
11/2/2009,122,A
11/3/2009,120,A
11/4/2009,117,A
11/5/2009,113,A
11/6/2009,113,A
11/7/2009,113,A
11/8/2009,110,A
11/9/2009,108,A
11/10/2009,107,A
11/11/2009,106,A
11/12/2009,106,A
11/13/2009,107,A
11/14/2009,116,A
11/15/2009,115,A
11/16/2009,99.9,A
11/17/2009,103,A
11/18/2009,109,A
11/19/2009,107,A
11/20/2009,104,A
11/21/2009,107,A
11/22/2009,109,A
11/23/2009,106,A
11/24/2009,93,A
11/25/2009,99.1,A
11/26/2009,99.9,A
11/27/2009,100,A
11/28/2009,101,A
11/29/2009,101,A
11/30/2009,95.4,A
12/1/2009,92.9,A
12/2/2009,88.7,A
12/3/2009,74.2,A:e
12/4/2009,74.7,A:e
12/5/2009,83.9,A:e
12/6/2009,93.8,A:e
12/7/2009,99.5,A:e
12/8/2009,97.7,A:e
12/9/2009,90.9,A:e
12/10/2009,90.2,A:e
12/11/2009,93.3,A:e
12/12/2009,99.4,A:e
12/13/2009,100,A:e
12/14/2009,98.3,A:e
12/15/2009,93.3,A:e
12/16/2009,96.3,A:e
12/17/2009,101,A:e
12/18/2009,96.3,A:e
12/19/2009,91.5,A:e
12/20/2009,90.6,A:e
12/21/2009,94,A:e
12/22/2009,96.5,A:e
12/23/2009,96.5,A:e
12/24/2009,91.5,A:e
12/25/2009,90.8,A:e
12/26/2009,86.1,A:e
12/27/2009,81.8,A:e
12/28/2009,82.5,A:e
12/29/2009,90.3,A:e
12/30/2009,92.9,A:e
12/31/2009,89.3,A:e
1/1/2010,90,A:e
1/2/2010,91.8,A:e
1/3/2010,90,A:e
1/4/2010,84.4,A:e
1/5/2010,88,A:e
1/6/2010,89.8,A:e
1/7/2010,85.1,A:e
1/8/2010,74.7,A:e
1/9/2010,73.7,A:e
1/10/2010,82.7,A:e
1/11/2010,81.8,A:e
1/12/2010,80.4,A:e
1/13/2010,82.8,A:e
1/14/2010,83,A:e
1/15/2010,80.3,A:e
1/16/2010,80.4,A:e
1/17/2010,83.8,A:e
1/18/2010,83.1,A:e
1/19/2010,82.9,A:e
1/20/2010,82.4,A:e
1/21/2010,81.7,A:e
1/22/2010,83.3,A:e
1/23/2010,83.1,A:e
1/24/2010,82.7,A:e
1/25/2010,79.2,A:e
1/26/2010,78,A:e
1/27/2010,88.8,A:e
1/28/2010,83.8,A:e
1/29/2010,79.7,A
1/30/2010,77.2,A
1/31/2010,77.4,A
2/1/2010,75.6,A
2/2/2010,71.7,A
2/3/2010,74.1,A
2/4/2010,74.5,A:e
2/5/2010,74.1,A
2/6/2010,74.1,A
2/7/2010,74.1,A
2/8/2010,73.6,A
2/9/2010,71.5,A
2/10/2010,73.5,A
2/11/2010,73.2,A
2/12/2010,72.3,A
2/13/2010,72.1,A
2/14/2010,72.3,A
2/15/2010,69.9,A
2/16/2010,76,A
2/17/2010,72.1,A
2/18/2010,74.8,A
2/19/2010,75.1,A
2/20/2010,77,A
2/21/2010,77.8,A
2/22/2010,76.4,A
2/23/2010,67.6,A
2/24/2010,71.2,A
2/25/2010,78.1,A
2/26/2010,75.3,A
2/27/2010,74.9,A
2/28/2010,78.5,A
3/1/2010,83.9,A
3/2/2010,83.4,A
3/3/2010,87.6,A
3/4/2010,91.7,A
3/5/2010,96.2,A
3/6/2010,83.2,A
3/7/2010,86.9,A
3/8/2010,119,A
3/9/2010,102,A
3/10/2010,95,A
3/11/2010,87.9,A
3/12/2010,82.3,A
3/13/2010,85.9,A
3/14/2010,100,A
3/15/2010,91.8,A
3/16/2010,94.4,A
3/17/2010,97.2,A
3/18/2010,102,A
3/19/2010,110,A
3/20/2010,88.4,A
3/21/2010,86.7,A
3/22/2010,92,A
3/23/2010,101,A
3/24/2010,93.7,A
3/25/2010,90.9,A
3/26/2010,94.7,A
3/27/2010,91.7,A
3/28/2010,86.4,A
3/29/2010,91.2,A
3/30/2010,98.5,A
3/31/2010,122,A
4/1/2010,169,A
4/2/2010,131,A
4/3/2010,121,A
4/4/2010,110,A
4/5/2010,111,A
4/6/2010,115,A
4/7/2010,101,A
4/8/2010,99.4,A
4/9/2010,122,A
4/10/2010,162,A
4/11/2010,221,A
4/12/2010,330,A
4/13/2010,373,A
4/14/2010,243,A
4/15/2010,332,A
4/16/2010,418,A
4/17/2010,472,A
4/18/2010,544,A
4/19/2010,553,A
4/20/2010,524,A
4/21/2010,557,A
4/22/2010,714,A
4/23/2010,477,A
4/24/2010,350,A
4/25/2010,297,A
4/26/2010,262,A
4/27/2010,263,A
4/28/2010,323,A
4/29/2010,408,A
4/30/2010,330,A
5/1/2010,280,A
5/2/2010,264,A
5/3/2010,241,A
5/4/2010,274,A
5/5/2010,314,A
5/6/2010,316,A
